system:index,B1,B2,B3,B4,B5,B6,B7,landuse,.geo
0_0,0.18214232,0.17124973,0.16447878,0.17108314,0.2273445,0.21116367,0.16326536,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,0.13046327,0.10747743,0.08673987,0.06559403,0.27870786,0.1673963,0.08710298,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,0.13528192,0.11139032,0.099517405,0.08763287,0.26259518,0.17320734,0.10336562,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,0.13325877,0.10968966,0.10169901,0.069644205,0.43703842,0.19685991,0.09788038,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,0.1305769,0.105083935,0.08942427,0.061683882,0.35520715,0.17385748,0.07950034,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,0.13089465,0.10787703,0.0841382,0.065675065,0.30418545,0.1405296,0.06458446,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0,0.12678558,0.10274528,0.08878147,0.060563598,0.3769967,0.14534077,0.065751426,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0,0.12630442,0.102085546,0.08457526,0.065685734,0.33067062,0.18296756,0.09255352,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0,0.12812084,0.10526522,0.095318414,0.07684674,0.40977153,0.16577458,0.075966835,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0,0.13915479,0.11827668,0.116565354,0.11039226,0.33737776,0.23673032,0.14174786,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,0.1353631,0.11444776,0.10712779,0.10053997,0.3655565,0.230714,0.12643741,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0,0.13475305,0.112089604,0.0950577,0.07681057,0.3457654,0.1783432,0.0913923,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0,0.13022532,0.10676221,0.09013768,0.06494657,0.45652753,0.1756501,0.0785113,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0,0.12924267,0.10694057,0.100473516,0.082318366,0.38230518,0.21168652,0.11952426,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,0.12727806,0.10433148,0.092893496,0.072678454,0.36578828,0.16503298,0.08981943,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,0.12557323,0.10040073,0.08234677,0.056624793,0.38860038,0.14671484,0.060529828,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,0.1327026,0.10862772,0.08845399,0.06720032,0.2627584,0.15958004,0.07966808,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,0.12926765,0.10339345,0.0815054,0.059849706,0.3562959,0.13231695,0.05104239,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,0.12635069,0.1010175,0.09329349,0.06706385,0.36531278,0.11415964,0.045046777,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,0.129718,0.10950084,0.095333755,0.089057796,0.25716877,0.12993115,0.07517052,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,0.12878178,0.10702998,0.09824317,0.0704709,0.36467874,0.16003647,0.073383674,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0,0.13089259,0.106051266,0.08206546,0.057336673,0.29502428,0.11871268,0.047538623,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,0.13697907,0.1160323,0.090455525,0.08153307,0.21953794,0.13125901,0.058327395,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0,0.123197235,0.09798831,0.07656361,0.05112003,0.37977502,0.109495886,0.046293054,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0,0.1229911,0.09828755,0.07822898,0.05109243,0.42710236,0.14173962,0.054608442,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0,0.13077354,0.10813607,0.09670207,0.08205421,0.32972485,0.1836733,0.08773288,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0,0.13370685,0.11355559,0.10201337,0.083425686,0.30327767,0.1891042,0.105471745,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0,0.12973964,0.10669519,0.09454282,0.06840137,0.35139418,0.19838314,0.09171797,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0,0.13280457,0.10962655,0.0942924,0.07253699,0.34211075,0.16787311,0.07079741,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0,0.12969774,0.11244589,0.10580843,0.084775075,0.27642074,0.15674716,0.080905795,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0,0.12816653,0.10707152,0.10110512,0.08823879,0.2916331,0.2021918,0.11477135,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0,0.1252507,0.10245301,0.09505206,0.0699151,0.35085666,0.22235712,0.108289555,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0,0.12670523,0.1016815,0.08499559,0.056346796,0.33229342,0.16393387,0.07323691,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0,0.132622,0.11336258,0.09374723,0.072691426,0.329211,0.1562556,0.08648598,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0,0.12652245,0.10079938,0.07867092,0.054712858,0.2998777,0.14967948,0.07082849,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0,0.11873242,0.09475612,0.07865444,0.056162674,0.28281006,0.16537894,0.074073076,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0,0.12526844,0.09919167,0.080763884,0.05072599,0.3603248,0.1364996,0.050584357,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0,0.12725568,0.103761174,0.087305084,0.063677885,0.28371796,0.15987386,0.07988532,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0,0.13519815,0.11232535,0.09793267,0.07578794,0.38979873,0.16949904,0.078657,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_0,0.12507887,0.09998304,0.0845663,0.062170267,0.25606242,0.14941801,0.075977035,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0,0.13531479,0.11361919,0.09742682,0.07558842,0.31112084,0.18804888,0.093794815,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0,0.13666849,0.115442924,0.09787692,0.082664646,0.29869872,0.22030261,0.12035114,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_0,0.13317354,0.114395194,0.11021375,0.097060956,0.31970188,0.21608888,0.1280284,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_0,0.13523918,0.10711916,0.09353771,0.072606,0.1717788,0.109762214,0.065894604,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
44_0,0.13178764,0.10873254,0.097594574,0.07447108,0.3239373,0.19648096,0.106533,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
45_0,0.13073745,0.10866752,0.09612186,0.075190514,0.31535476,0.19354823,0.10706341,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
46_0,0.124697424,0.102237135,0.08578124,0.06041912,0.25012368,0.16286089,0.08264701,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
47_0,0.12737542,0.10506715,0.08766849,0.066783525,0.28210244,0.15514953,0.07976793,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
48_0,0.12962028,0.10758935,0.090063,0.0697756,0.29004088,0.17846917,0.08980109,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0,0.13097316,0.11126546,0.103936315,0.08112865,0.2784656,0.16924773,0.08909981,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0,0.13077289,0.113153614,0.11040598,0.099067636,0.33215562,0.23015559,0.1353651,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0,0.12301948,0.10050339,0.08251971,0.05457211,0.26968712,0.1617171,0.06845847,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0,0.13330756,0.11151887,0.09552933,0.0739364,0.26236185,0.17004625,0.087138355,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0,0.11894879,0.093177386,0.06462162,0.039591014,0.18130514,0.076772824,0.038618684,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0,0.12547582,0.102137975,0.09206015,0.06857271,0.37275878,0.23053929,0.12313764,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_0,0.12092543,0.09555436,0.08108083,0.05399871,0.4398362,0.18663,0.07171135,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_0,0.12906985,0.10370663,0.07553482,0.057569433,0.21170199,0.16186681,0.07594954,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_0,0.12916997,0.105854206,0.08062558,0.060024228,0.4258753,0.17261264,0.080297746,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_0,0.1242155,0.095686726,0.065307386,0.04610694,0.16957466,0.07695918,0.04293426,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
59_0,0.1244683,0.09911195,0.07314365,0.055081468,0.23457325,0.1404797,0.064384334,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
60_0,0.12365269,0.098882124,0.08350012,0.053548664,0.3517658,0.17343797,0.06866567,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
61_0,0.11686588,0.092463255,0.0685118,0.04246993,0.16225913,0.084584035,0.03715936,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
62_0,0.12299047,0.098513074,0.07925753,0.051133327,0.34523717,0.16359869,0.0633996,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
63_0,0.12392405,0.09595026,0.07043893,0.049361695,0.19410661,0.09909163,0.062763184,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_0,0.12688218,0.102038026,0.08026941,0.05413114,0.31513673,0.12773108,0.05830011,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
65_0,0.1352426,0.117030405,0.09951063,0.08210794,0.3998292,0.13082969,0.063499,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
66_0,0.12245132,0.0985305,0.08060363,0.057894185,0.3244161,0.17088175,0.08221854,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
67_0,0.13481838,0.10966308,0.07206834,0.043832336,0.122627854,0.044873696,0.027934343,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
68_0,0.11449037,0.09009608,0.07388283,0.0505389,0.35646856,0.16850828,0.07441376,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
69_0,0.11949905,0.09717854,0.07805392,0.05104053,0.37908188,0.18404666,0.07351968,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
70_0,0.12260387,0.09730581,0.08030029,0.05259368,0.37761503,0.18494354,0.074459285,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
71_0,0.121545196,0.09807843,0.08639121,0.055865206,0.4173535,0.20195921,0.081075415,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
72_0,0.12850243,0.10005562,0.06780032,0.04944586,0.19339208,0.10589808,0.05552437,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
73_0,0.1316928,0.10385099,0.084976904,0.061032217,0.19208731,0.12220883,0.06723662,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
74_0,0.123063296,0.09655029,0.06970774,0.046900958,0.20780848,0.10076612,0.04252303,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
75_0,0.113949485,0.09057774,0.07558889,0.051070686,0.2907868,0.14487158,0.059248693,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
76_0,0.12041281,0.09569198,0.08061732,0.05136766,0.38073474,0.17209397,0.070189714,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
77_0,0.13359895,0.10387927,0.0746728,0.05966746,0.20205864,0.12536901,0.06327799,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
78_0,0.13734373,0.11102462,0.0842309,0.063676864,0.121391356,0.053562917,0.033789143,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
79_0,0.11946924,0.096407995,0.078325815,0.051558174,0.336231,0.16135576,0.067976385,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
80_0,0.12032832,0.09702107,0.082342535,0.057556864,0.36878982,0.18785587,0.077496834,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
81_0,0.12224678,0.09790687,0.08700711,0.057078633,0.30167764,0.17704132,0.07797976,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
82_0,0.13637874,0.113939345,0.10495205,0.08028136,0.38914028,0.22534083,0.12372658,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
83_0,0.12585637,0.10088969,0.09421179,0.06792025,0.3214801,0.23758535,0.1092152,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
84_0,0.12184935,0.1003479,0.091155134,0.07288624,0.27723387,0.19301859,0.08823853,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
85_0,0.12913214,0.10145943,0.07673608,0.048821367,0.1212074,0.06719449,0.033241086,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
86_0,0.1303079,0.11078307,0.10401732,0.094983585,0.3335597,0.20904833,0.11721693,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
87_0,0.12397796,0.09918237,0.077361576,0.05326521,0.4003594,0.1280005,0.049646366,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
88_0,0.124571726,0.10122016,0.089132816,0.071968146,0.3327305,0.20213367,0.09899211,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
89_0,0.1276339,0.102939166,0.081995636,0.07164462,0.32637843,0.132094,0.060960814,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
90_0,0.1307487,0.10593697,0.09312454,0.064516775,0.41696668,0.18261744,0.07536484,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
91_0,0.12932804,0.10527877,0.082785025,0.062121697,0.227892,0.13120382,0.06479047,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
92_0,0.121311225,0.09906109,0.08071932,0.06261229,0.26845726,0.18454327,0.08479287,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
93_0,0.13240813,0.11255879,0.10411676,0.08236665,0.34682906,0.220663,0.10621948,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
94_0,0.13804686,0.115254164,0.10125387,0.09499593,0.22910133,0.20106709,0.12666915,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
95_0,0.13604695,0.11678894,0.108388625,0.1120683,0.21556896,0.21488328,0.16406706,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
96_0,0.1345167,0.11338719,0.10197542,0.0788598,0.3426476,0.19371332,0.10287754,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
97_0,0.13391939,0.11402485,0.105214305,0.088344775,0.33966905,0.1734238,0.09695706,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
98_0,0.13009965,0.110807285,0.10581236,0.08277348,0.44281352,0.22966884,0.114639476,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
99_0,0.12514028,0.100652054,0.081042305,0.059249207,0.30160522,0.14194287,0.06398664,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
100_0,0.12817788,0.10987628,0.09976298,0.07812643,0.33997214,0.1931387,0.0963437,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
101_0,0.13116571,0.11018248,0.0969492,0.081629165,0.368589,0.22684486,0.11925233,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
102_0,0.12475525,0.099630564,0.084626324,0.05634213,0.38473585,0.14083779,0.055954717,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
103_0,0.12865664,0.10319679,0.09405311,0.06358713,0.43641812,0.1810152,0.07591959,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
104_0,0.12538742,0.102237135,0.095689915,0.06297413,0.437853,0.17627995,0.07684802,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
105_0,0.12727736,0.10191547,0.07811457,0.053238235,0.20977406,0.122066505,0.057506815,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
106_0,0.13471615,0.117606506,0.12376657,0.13494614,0.28769562,0.18927465,0.11704965,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
107_0,0.119435236,0.09860245,0.096867904,0.07280439,0.42736912,0.19174665,0.08358985,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
108_0,0.13090588,0.10990009,0.096019536,0.08593498,0.35211742,0.18890001,0.09679143,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
109_0,0.13756424,0.11645067,0.1015766,0.08363727,0.2998468,0.20400983,0.11151791,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_0,0.12411882,0.09931845,0.07671371,0.052693762,0.34496674,0.12955055,0.05295794,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_0,0.12521353,0.102998145,0.09702655,0.0638078,0.43114063,0.18217249,0.07388852,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
112_0,0.13137491,0.11016001,0.096788846,0.07233533,0.41189128,0.18402818,0.08424969,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
113_0,0.13225259,0.11365793,0.10618186,0.0911873,0.35054094,0.18593262,0.10656308,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
114_0,0.123361744,0.09923213,0.082572065,0.05900447,0.346578,0.1704475,0.07964138,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
115_0,0.13266267,0.107485965,0.0960808,0.07636641,0.34323317,0.14521018,0.073315986,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
116_0,0.12383859,0.10047737,0.092173226,0.06960295,0.34840113,0.20413432,0.099343695,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
117_0,0.13687834,0.115593895,0.10180501,0.08530303,0.35909814,0.18900076,0.099784136,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
118_0,0.14775874,0.12275,0.10045231,0.0837443,0.10969399,0.107020676,0.06494482,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
119_0,0.1555404,0.1393537,0.12238953,0.12062888,0.23055105,0.24206671,0.17539962,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
120_0,0.18214232,0.17124973,0.16447878,0.17108314,0.2273445,0.21116367,0.16326536,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
121_0,0.1424323,0.11947883,0.099690475,0.09998095,0.16706967,0.0907913,0.06930882,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
122_0,0.1317961,0.110624634,0.09485152,0.0761049,0.2721874,0.2034153,0.1099059,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
123_0,0.13887829,0.11698638,0.107757434,0.11902496,0.2582839,0.25379044,0.1857632,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
124_0,0.13046327,0.10747743,0.08673987,0.06559403,0.27870786,0.1673963,0.08710298,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
125_0,0.14911777,0.13145918,0.11989958,0.10676367,0.30652958,0.23749724,0.15334104,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
126_0,0.13283452,0.11214158,0.09730581,0.08154571,0.32045588,0.17288604,0.09212651,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
127_0,0.13240813,0.11255879,0.10411676,0.08236665,0.34682906,0.220663,0.10621948,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
128_0,0.13115387,0.11037208,0.108908415,0.09878294,0.29497373,0.18529284,0.09744187,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
129_0,0.13026622,0.11026936,0.09979238,0.083023086,0.3149318,0.17335345,0.08574852,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
130_0,0.13915479,0.11827668,0.116565354,0.11039226,0.33737776,0.23673032,0.14174786,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
131_0,0.12706679,0.1030853,0.08951976,0.057954263,0.43138504,0.15060008,0.06005463,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
132_0,0.12630442,0.102085546,0.08457526,0.065685734,0.33067062,0.18296756,0.09255352,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
133_0,0.13076931,0.10654191,0.089809775,0.061465263,0.39071843,0.1501646,0.06408529,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
134_0,0.12800631,0.10588098,0.096775495,0.06801276,0.38759005,0.1940412,0.08675212,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
135_0,0.13672699,0.11376308,0.09721364,0.075118616,0.3673497,0.16046134,0.08177868,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
136_0,0.1323703,0.10965513,0.09946855,0.090616256,0.3444481,0.20018755,0.08682431,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
137_0,0.12699659,0.10294492,0.08237669,0.061326552,0.40567318,0.12796219,0.05708327,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
138_0,0.12963873,0.1089492,0.092874214,0.07523675,0.22214223,0.12725857,0.06647128,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
139_0,0.12921245,0.10757604,0.09141457,0.06696083,0.32641202,0.1461462,0.06820199,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
140_0,0.13370685,0.11355559,0.10201337,0.083425686,0.30327767,0.1891042,0.105471745,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
141_0,0.12635069,0.1010175,0.09329349,0.06706385,0.36531278,0.11415964,0.045046777,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
142_0,0.13140766,0.11073478,0.10022621,0.07989135,0.3718338,0.17014895,0.08445936,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
143_0,0.13484779,0.111010216,0.09858596,0.06607226,0.41621312,0.20443974,0.08308493,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
144_0,0.13439253,0.11054623,0.09058544,0.07542438,0.37651354,0.14943203,0.06403548,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
145_0,0.12705551,0.10306059,0.08677536,0.06185287,0.30499807,0.15638927,0.077125125,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
146_0,0.123197235,0.09798831,0.07656361,0.05112003,0.37977502,0.109495886,0.046293054,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
147_0,0.13089894,0.109598294,0.095333785,0.078217104,0.26592135,0.113900736,0.05860413,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
148_0,0.12865664,0.10319679,0.09405311,0.06358713,0.43641812,0.1810152,0.07591959,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
149_0,0.13415252,0.11358011,0.09194853,0.08457907,0.2993102,0.16980834,0.09131682,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
150_0,0.12486466,0.10058204,0.08072799,0.067962945,0.33492905,0.12448712,0.064862676,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
151_0,0.13530812,0.11608295,0.10450733,0.09644749,0.35725194,0.18085462,0.09036811,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
152_0,0.13328634,0.11400388,0.10192803,0.08157706,0.30731398,0.19675921,0.11271754,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
153_0,0.12816653,0.10707152,0.10110512,0.08823879,0.2916331,0.2021918,0.11477135,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
154_0,0.12969774,0.11244589,0.10580843,0.084775075,0.27642074,0.15674716,0.080905795,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
155_0,0.13697907,0.1160323,0.090455525,0.08153307,0.21953794,0.13125901,0.058327395,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
156_0,0.13036954,0.108724535,0.08856702,0.07000664,0.33254066,0.15895106,0.07476428,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
157_0,0.13022532,0.10676221,0.09013768,0.06494657,0.45652753,0.1756501,0.0785113,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
158_0,0.1342615,0.11144255,0.096908,0.08191762,0.2878711,0.19864379,0.09112568,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
159_0,0.12521353,0.102998145,0.09702655,0.0638078,0.43114063,0.18217249,0.07388852,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
160_0,0.12670523,0.1016815,0.08499559,0.056346796,0.33229342,0.16393387,0.07323691,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
161_0,0.13460681,0.113247246,0.101908654,0.09395161,0.24722846,0.16852587,0.10725119,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
162_0,0.12072716,0.09697254,0.07852374,0.05455751,0.2393131,0.12804833,0.06463717,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
163_0,0.12535411,0.09981981,0.08410766,0.0593805,0.3655269,0.1534351,0.06946354,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
164_0,0.12791254,0.105503365,0.089178905,0.06320688,0.33479813,0.18035331,0.086302444,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
165_0,0.12913214,0.10145943,0.07673608,0.048821367,0.1212074,0.06719449,0.033241086,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
166_0,0.12970197,0.10797642,0.100701585,0.08555873,0.32441315,0.21294059,0.112768136,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
167_0,0.13137525,0.106665134,0.08559196,0.063095614,0.33397657,0.16360281,0.07749851,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
168_0,0.1280494,0.103254914,0.086618364,0.061272115,0.34243715,0.15361853,0.06739956,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
169_0,0.12639195,0.101993605,0.09052408,0.064447,0.39521176,0.20299065,0.099490926,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
170_0,0.13073745,0.10866752,0.09612186,0.075190514,0.31535476,0.19354823,0.10706341,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
171_0,0.15179773,0.13645492,0.13297728,0.12671584,0.2890901,0.24608767,0.16709831,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
172_0,0.12737542,0.10506715,0.08766849,0.066783525,0.28210244,0.15514953,0.07976793,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
173_0,0.13463809,0.11401271,0.1092325,0.0862279,0.38398603,0.21479367,0.11187317,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_0,0.13330756,0.11151887,0.09552933,0.0739364,0.26236185,0.17004625,0.087138355,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_0,0.13077289,0.113153614,0.11040598,0.099067636,0.33215562,0.23015559,0.1353651,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_0,0.11909584,0.095677465,0.07834498,0.05803059,0.27441376,0.17993122,0.08363633,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_0,0.12155087,0.09454939,0.061173126,0.038710427,0.31253186,0.1357442,0.051832475,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
178_0,0.11733711,0.09299785,0.07903601,0.052081887,0.3938869,0.18878603,0.07371144,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
179_0,0.11996355,0.097471915,0.06943266,0.052382533,0.194626,0.10620138,0.049504295,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
180_0,0.122326374,0.09797931,0.07743401,0.051695846,0.35353512,0.16886283,0.07121022,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
181_0,0.12800339,0.100284904,0.074718736,0.053308558,0.34896654,0.18207946,0.07440655,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
182_0,0.12605453,0.09964992,0.073000595,0.049692743,0.1410642,0.06558539,0.03408587,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
183_0,0.12383671,0.100009784,0.084584035,0.05397346,0.39806724,0.18864253,0.08141264,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
184_0,0.1241264,0.101880245,0.08842343,0.06252693,0.32053953,0.1775726,0.079727314,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
185_0,0.11894565,0.09368542,0.069619626,0.044971384,0.27025628,0.13603783,0.057671435,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
