system:index,B1,B2,B3,B4,B5,B6,B7,landuse,.geo
940_0,0.118129075,0.0956088,0.07493922,0.059142187,0.27324858,0.18898037,0.095784575,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
941_0,0.13773763,0.11637242,0.08701428,0.07314881,0.1587412,0.10634664,0.064143054,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
942_0,0.12682128,0.1030218,0.08188835,0.061406784,0.2619013,0.13231337,0.06418003,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
943_0,0.13768277,0.11646509,0.09830037,0.08603589,0.2913057,0.192372,0.10152307,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
944_0,0.12430891,0.09809446,0.073883906,0.04879348,0.24635895,0.12020694,0.04889725,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
945_0,0.12869321,0.10590847,0.08647728,0.0656258,0.300008,0.16984299,0.08493642,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
946_0,0.12885734,0.10333957,0.079732195,0.057525538,0.2985061,0.13969184,0.06434573,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
947_0,0.1219052,0.09784812,0.08377808,0.060590826,0.32709706,0.15257378,0.06919734,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
948_0,0.12936087,0.099194944,0.06480223,0.04342731,0.15345296,0.06507659,0.034121186,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
949_0,0.12215022,0.095093675,0.07290698,0.045977607,0.37666237,0.14001927,0.050695263,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
950_0,0.13289624,0.106102735,0.08494969,0.055042557,0.24660125,0.19384748,0.08113931,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
951_0,0.12974556,0.101754814,0.07073893,0.051971287,0.20984347,0.110096,0.051249836,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
952_0,0.12297059,0.09989221,0.07899066,0.056892127,0.2577493,0.17657393,0.075126395,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
953_0,0.1258815,0.0975432,0.065853745,0.043634105,0.121865496,0.06530938,0.041283973,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
954_0,0.12468865,0.09995853,0.07244476,0.051710315,0.22108802,0.117152385,0.052056536,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
955_0,0.13205026,0.1063801,0.07755759,0.05651354,0.2642659,0.124873586,0.06317924,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
956_0,0.11785344,0.09151084,0.059882384,0.038501732,0.132315,0.066407144,0.026079785,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
957_0,0.12191711,0.096319735,0.07545944,0.051405776,0.32620478,0.15228936,0.058119867,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
958_0,0.118887864,0.093605705,0.073820375,0.04731966,0.3716869,0.16860633,0.06747748,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
959_0,0.121967435,0.09847222,0.06712048,0.041932866,0.16165856,0.09294928,0.040145054,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
960_0,0.12999962,0.108418666,0.08891052,0.061916403,0.40596372,0.20680642,0.08181108,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
961_0,0.12744173,0.10181536,0.074883796,0.04848436,0.17395112,0.099777125,0.050842278,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
962_0,0.12400501,0.09755561,0.06948674,0.04668845,0.2208973,0.10846011,0.047728654,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
963_0,0.12511554,0.10300819,0.06766884,0.042983208,0.16379878,0.10067098,0.04195267,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
964_0,0.13653196,0.10928566,0.07773141,0.056104526,0.27816856,0.14193901,0.061515063,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
965_0,0.12500428,0.098220125,0.072855815,0.04895971,0.17644708,0.123554185,0.06623699,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
966_0,0.1177007,0.09462057,0.07025519,0.052511297,0.20225894,0.10160111,0.045708284,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
967_0,0.13014384,0.10805759,0.08179797,0.06276605,0.29787228,0.18537939,0.07993156,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
968_0,0.13127458,0.10406333,0.07164408,0.052092083,0.1319034,0.06890558,0.038832374,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
969_0,0.123817876,0.09826657,0.07080148,0.049075413,0.26271066,0.12206494,0.05300272,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
970_0,0.12634675,0.099651605,0.068316005,0.051460717,0.16595969,0.11450237,0.06016235,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
971_0,0.12821259,0.10441158,0.081776395,0.054752193,0.42229712,0.1929053,0.07600882,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
972_0,0.12844095,0.10192005,0.080837175,0.054054502,0.31823623,0.12566622,0.05439625,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
973_0,0.12064641,0.09568523,0.07486898,0.05290857,0.25537747,0.13185126,0.0564627,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
974_0,0.12321494,0.09782699,0.06153831,0.043141715,0.10190838,0.05707284,0.03579311,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
975_0,0.12850243,0.10005562,0.06780032,0.04944586,0.19339208,0.10589808,0.05552437,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
976_0,0.13187438,0.103116676,0.070382625,0.047041487,0.22348452,0.09661937,0.038050197,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
977_0,0.12937684,0.10510999,0.07915524,0.058307342,0.29754132,0.12292187,0.051403962,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
978_0,0.12034995,0.09638004,0.08109234,0.05582352,0.4123847,0.20036857,0.08545487,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
979_0,0.11623047,0.09271799,0.07939233,0.05416891,0.35583127,0.18242672,0.078407094,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
980_0,0.12938377,0.10187903,0.07208961,0.050671685,0.27219525,0.12636138,0.055206675,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
981_0,0.12176301,0.09624625,0.06386824,0.040956877,0.19889504,0.098052554,0.048307467,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
982_0,0.12864965,0.10489151,0.08152312,0.063075095,0.42313552,0.2032786,0.08702726,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
983_0,0.12832332,0.10067687,0.069162734,0.047267478,0.2238672,0.07829152,0.035108905,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
984_0,0.123980656,0.09829592,0.06984475,0.0471074,0.19562542,0.11471796,0.04908914,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
985_0,0.13364324,0.10383408,0.074190706,0.04990101,0.26018354,0.13002591,0.05675102,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
986_0,0.12847646,0.10233778,0.07126124,0.049014326,0.16248795,0.12316818,0.052427284,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
987_0,0.12639323,0.10223916,0.06951236,0.049033914,0.1830153,0.12976228,0.053729236,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
988_0,0.12820284,0.10055228,0.07062842,0.050522402,0.27813274,0.113955595,0.047885917,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
989_0,0.11658209,0.09169895,0.07162096,0.045399852,0.32751223,0.1541472,0.05900138,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
990_0,0.11674472,0.09247852,0.078174695,0.049752392,0.40407008,0.17412728,0.06476321,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
991_0,0.13126935,0.10565065,0.07859729,0.061453108,0.35621774,0.18495427,0.08110679,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
992_0,0.12746903,0.102129996,0.08207238,0.059086576,0.34124845,0.18667606,0.080483675,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
993_0,0.11918379,0.095560715,0.06291756,0.03946543,0.19334945,0.11489749,0.05156369,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
994_0,0.12744832,0.104291916,0.08489271,0.06406129,0.35642374,0.19214702,0.08931745,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
995_0,0.11966935,0.09491338,0.07489259,0.04971464,0.41907555,0.19215262,0.07409296,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
996_0,0.12801886,0.104169324,0.08237658,0.0586171,0.4149118,0.17903803,0.07482985,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
997_0,0.12447305,0.099992685,0.07840508,0.056850053,0.37990555,0.17314562,0.06939394,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
998_0,0.12677836,0.10075693,0.08694556,0.060350165,0.42769507,0.1809224,0.07447384,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
999_0,0.13267641,0.10149252,0.066420294,0.04241208,0.24013036,0.11387151,0.055805635,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1000_0,0.1293659,0.10591217,0.09110731,0.065529786,0.43410563,0.21589509,0.09491093,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1001_0,0.12232281,0.096666545,0.070837595,0.048460074,0.30620468,0.12940407,0.05078917,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1002_0,0.13048269,0.100542806,0.06781728,0.045644086,0.09402463,0.05525352,0.034967072,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1003_0,0.1275243,0.10529057,0.08236687,0.06333198,0.26156703,0.15532984,0.09526949,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1004_0,0.120995715,0.09628799,0.082145706,0.05338005,0.39451727,0.22368488,0.09318663,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1005_0,0.11480573,0.09433323,0.090441614,0.061663307,0.4071412,0.22625265,0.10092288,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1006_0,0.13532498,0.11275417,0.08331193,0.065499984,0.24623519,0.13982958,0.07183796,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1007_0,0.12469449,0.10212745,0.09187171,0.07488416,0.29062468,0.18187797,0.0894167,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1008_0,0.11939402,0.09251976,0.056218646,0.034295414,0.0991617,0.035910755,0.01843499,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1009_0,0.13482332,0.110453844,0.072202094,0.048547886,0.16064599,0.078713916,0.043056656,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1010_0,0.1248979,0.10046275,0.07102153,0.05193155,0.22199479,0.08444944,0.037998695,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1011_0,0.12035667,0.095698155,0.06867178,0.043340657,0.21010123,0.08432617,0.03903464,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1012_0,0.12981883,0.1049214,0.08201636,0.055787064,0.26816094,0.1054991,0.04571291,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1013_0,0.13283497,0.10460383,0.073342815,0.052247718,0.16485886,0.10362074,0.052320767,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1014_0,0.13467917,0.10652086,0.073580556,0.051100776,0.14645363,0.07755377,0.050897077,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1015_0,0.12901509,0.10553744,0.08983339,0.06624373,0.321919,0.18428168,0.081169486,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1016_0,0.12673031,0.10428236,0.07677366,0.059336733,0.27724287,0.14271283,0.06549017,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1017_0,0.13086781,0.106277496,0.06866894,0.051211506,0.32122928,0.12793414,0.05840273,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1018_0,0.12976983,0.10187717,0.070824996,0.05028271,0.20917624,0.1081935,0.04949817,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1019_0,0.12956508,0.10432026,0.08043195,0.06701393,0.26375785,0.18462984,0.09574944,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1020_0,0.13234529,0.10804668,0.079428576,0.0554548,0.25919098,0.10618523,0.049819104,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1021_0,0.11752098,0.09304817,0.07637268,0.051918376,0.3823,0.17793094,0.06834139,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1022_0,0.13204978,0.10748588,0.073986925,0.05374519,0.26722884,0.12457475,0.05121381,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1023_0,0.13034461,0.10746038,0.08632333,0.056849282,0.41189665,0.1767936,0.06938398,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1024_0,0.1344835,0.110969946,0.09768069,0.079445146,0.38150254,0.2509388,0.1279106,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1025_0,0.12798357,0.10960848,0.10168582,0.0936048,0.28119084,0.21864523,0.12577617,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1026_0,0.13264234,0.10478128,0.078041404,0.055721447,0.20414388,0.11150408,0.05960066,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1027_0,0.13516451,0.11139093,0.085651375,0.06960839,0.31221962,0.20127627,0.09824298,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1028_0,0.12522884,0.09934279,0.08668164,0.056825016,0.5086649,0.19331622,0.075977586,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1029_0,0.12325769,0.103030786,0.08105788,0.06545934,0.2881054,0.17244922,0.08063672,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1030_0,0.119422555,0.09606896,0.081317455,0.05873181,0.3849421,0.18442264,0.080781505,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1031_0,0.12834544,0.10434528,0.081519864,0.062240228,0.3149266,0.17557478,0.08670611,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1032_0,0.13321312,0.112828195,0.09070851,0.067206934,0.34436682,0.15293348,0.06728854,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1033_0,0.13264799,0.110179886,0.08604932,0.06709546,0.30351347,0.15566933,0.0733718,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1034_0,0.11956008,0.10140081,0.097277224,0.08233461,0.3577662,0.25553912,0.13470079,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1035_0,0.13302825,0.107409626,0.09332816,0.06925585,0.27736497,0.15417293,0.085378006,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1036_0,0.14163722,0.11375084,0.08673109,0.06866894,0.15832378,0.09371016,0.056848098,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1037_0,0.15829659,0.13720097,0.1109023,0.10424422,0.13839747,0.12279097,0.09226663,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1038_0,0.1285614,0.10633952,0.07822952,0.058407754,0.2758634,0.14729138,0.06745346,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1039_0,0.13085338,0.1117722,0.10038495,0.09011941,0.30182165,0.18583551,0.10516173,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1040_0,0.14226715,0.11701058,0.09431391,0.085537665,0.17184694,0.10781008,0.07673356,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1041_0,0.1387584,0.11665461,0.11004254,0.10394417,0.3077455,0.25645915,0.17502713,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1042_0,0.19400084,0.1706419,0.13533466,0.12928051,0.17733766,0.110629216,0.07801767,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1043_0,0.17226711,0.15717442,0.14531116,0.17764758,0.25052258,0.3199863,0.25619212,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1044_0,0.1891937,0.17558746,0.15831158,0.16895148,0.23604599,0.21211967,0.16129585,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1045_0,0.16685812,0.15211767,0.13522786,0.13509318,0.19771808,0.15904577,0.12328362,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1046_0,0.12269068,0.09947489,0.0812279,0.0584362,0.18859036,0.09571718,0.046534568,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1047_0,0.13615416,0.108505994,0.083332755,0.067416094,0.30034006,0.15305391,0.076105006,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1048_0,0.12959744,0.104118384,0.079692565,0.051123016,0.50557715,0.18509029,0.0751102,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1049_0,0.15881874,0.140003,0.10617996,0.096599415,0.14185558,0.101733744,0.078549884,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1050_0,0.13557453,0.106948785,0.09555518,0.07515986,0.3487132,0.19845974,0.09806565,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1051_0,0.13985513,0.11009754,0.07852453,0.0634751,0.10508151,0.07677124,0.04876472,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1052_0,0.13909629,0.11407637,0.08738358,0.06770032,0.2542985,0.15136454,0.07447503,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1053_0,0.12953866,0.10666136,0.08784647,0.067309365,0.29043874,0.17106155,0.08579287,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1054_0,0.13275695,0.106769785,0.08804579,0.068377405,0.3216861,0.18641764,0.10003807,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1055_0,0.13718157,0.112918496,0.085183054,0.061944015,0.30672634,0.16441132,0.07441495,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1056_0,0.13245316,0.109351695,0.087751865,0.06740225,0.36580455,0.17290565,0.07942199,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1057_0,0.13536069,0.11790474,0.10975917,0.0972283,0.36611575,0.22723833,0.13643329,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1058_0,0.13926844,0.11259675,0.08042695,0.05889064,0.25612184,0.12701447,0.06552439,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1059_0,0.13148123,0.10593528,0.07996155,0.056719504,0.26356405,0.1201475,0.05431377,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1060_0,0.12924267,0.10457141,0.069830544,0.054095674,0.2348554,0.10816328,0.04884591,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1061_0,0.12682128,0.1030218,0.08188835,0.061406784,0.2619013,0.13231337,0.06418003,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1062_0,0.13083994,0.1019983,0.07507128,0.050961517,0.15698022,0.08563663,0.045071617,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1063_0,0.11658209,0.09169895,0.07162096,0.045399852,0.32751223,0.1541472,0.05900138,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1064_0,0.12655847,0.099560715,0.07576816,0.048187442,0.20243777,0.086074464,0.046812877,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1065_0,0.12212994,0.0952961,0.06710137,0.0410343,0.18412839,0.09723359,0.04824834,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1066_0,0.13187438,0.103116676,0.070382625,0.047041487,0.22348452,0.09661937,0.038050197,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1067_0,0.12475267,0.10074502,0.07822913,0.059995472,0.3200419,0.185166,0.08551231,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1068_0,0.13285029,0.10453103,0.07092582,0.045879997,0.20347238,0.067963645,0.04320261,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1069_0,0.13478437,0.110030875,0.07806189,0.051455475,0.31302163,0.13455369,0.05680669,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1070_0,0.12268571,0.09864743,0.06610303,0.042597517,0.1469324,0.093815096,0.042634096,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1071_0,0.12622407,0.10366013,0.09854067,0.06901326,0.4742906,0.2342613,0.10267681,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1072_0,0.13099252,0.10290829,0.07009562,0.048822567,0.22736113,0.12682226,0.056677777,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1073_0,0.12064641,0.09568523,0.07486898,0.05290857,0.25537747,0.13185126,0.0564627,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1074_0,0.11974378,0.0938763,0.05934036,0.039736316,0.16744149,0.09564254,0.041689053,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1075_0,0.14209282,0.11341901,0.08263724,0.0633394,0.31230554,0.1847933,0.07988264,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1076_0,0.13116348,0.10210426,0.07215795,0.04980825,0.23338188,0.13885657,0.064694606,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1077_0,0.13189796,0.10741902,0.08646174,0.071755216,0.3261595,0.1950871,0.09149967,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1078_0,0.13048269,0.100542806,0.06781728,0.045644086,0.09402463,0.05525352,0.034967072,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1079_0,0.12656227,0.10221466,0.080529705,0.0590134,0.34864902,0.18197705,0.07561232,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1080_0,0.13372608,0.10669623,0.079079665,0.05766124,0.2113103,0.114860676,0.070704445,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1081_0,0.12571962,0.102118,0.07688415,0.054166198,0.29899368,0.15331723,0.063854456,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1082_0,0.13776888,0.10752036,0.07070872,0.050271694,0.14613016,0.06558771,0.043034565,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1083_0,0.13926826,0.10797125,0.06355481,0.044538908,0.07203588,0.049527906,0.030668963,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1084_0,0.1261198,0.099462986,0.0656962,0.042356115,0.33400047,0.14509335,0.055365533,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1085_0,0.12301641,0.09887391,0.07727954,0.05994202,0.20808107,0.14170958,0.07048984,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1086_0,0.11895644,0.09543398,0.08242217,0.051542114,0.40599763,0.18965934,0.07609738,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1087_0,0.13423583,0.105071865,0.070219316,0.046764515,0.12206167,0.06946967,0.04518392,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1088_0,0.13881187,0.117427394,0.09872643,0.08705865,0.29436088,0.2477463,0.13623825,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1089_0,0.10960729,0.08543332,0.07301805,0.043992728,0.453215,0.19142123,0.07186953,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1090_0,0.1350946,0.10809217,0.08081937,0.06565078,0.1880279,0.16622658,0.07016505,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1091_0,0.11942527,0.09687888,0.071530536,0.048730094,0.32939455,0.15176487,0.06104849,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1092_0,0.1298371,0.10117016,0.073885545,0.051706605,0.37660924,0.15192911,0.06006179,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1093_0,0.12761566,0.09801993,0.061790302,0.04145257,0.103488356,0.05903025,0.027306054,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1094_0,0.13578133,0.10514289,0.07235957,0.04944197,0.19232623,0.101694785,0.04554774,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1095_0,0.1265156,0.10255411,0.07379871,0.052509733,0.2938684,0.15616211,0.060576197,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1096_0,0.12400501,0.09755561,0.06948674,0.04668845,0.2208973,0.10846011,0.047728654,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1097_0,0.1302481,0.10395953,0.07843823,0.05738797,0.24254975,0.13452183,0.07409118,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1098_0,0.13673483,0.114236325,0.09300655,0.0843707,0.1995853,0.18778647,0.11160185,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1099_0,0.12167526,0.0937861,0.07424281,0.046920154,0.34853178,0.1579591,0.063866906,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1100_0,0.11608422,0.092789926,0.0814987,0.0551446,0.47938386,0.19960079,0.07863642,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1101_0,0.13043684,0.10231997,0.06251046,0.040359937,0.16873173,0.09466027,0.036475368,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1102_0,0.12522884,0.09934279,0.08668164,0.056825016,0.5086649,0.19331622,0.075977586,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1103_0,0.13120633,0.10656558,0.07774211,0.05647978,0.35124266,0.14094095,0.05490814,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1104_0,0.13014384,0.10805759,0.08179797,0.06276605,0.29787228,0.18537939,0.07993156,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1105_0,0.13108303,0.108194634,0.0731693,0.056628507,0.25685278,0.14304188,0.065672755,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1106_0,0.12806813,0.10116768,0.068298474,0.04432364,0.2617238,0.11615284,0.047445714,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1107_0,0.12519622,0.09850921,0.08561301,0.057310574,0.37458408,0.19227871,0.07541762,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1108_0,0.11693446,0.0937861,0.0819138,0.062515244,0.20721644,0.16848391,0.07690566,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1109_0,0.12013962,0.09502693,0.078705736,0.048688374,0.37998372,0.1835946,0.07014983,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1110_0,0.12746002,0.09928125,0.07010983,0.045930415,0.102289654,0.058165777,0.042332668,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1111_0,0.12297059,0.09989221,0.07899066,0.056892127,0.2577493,0.17657393,0.075126395,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1112_0,0.13811307,0.114088684,0.09749528,0.085762866,0.22375907,0.1597709,0.099618375,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1113_0,0.1337726,0.11251227,0.09619975,0.079482,0.2892831,0.19864422,0.113273606,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1114_0,0.13172916,0.10958964,0.08971993,0.07512423,0.31971812,0.18522918,0.10647744,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1115_0,0.11480573,0.09433323,0.090441614,0.061663307,0.4071412,0.22625265,0.10092288,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1116_0,0.12123615,0.09557211,0.06944089,0.05290859,0.27061573,0.1439019,0.060508735,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1117_0,0.14101481,0.118570656,0.086330764,0.07045141,0.15499716,0.07103366,0.046103064,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1118_0,0.123764165,0.098353736,0.07292543,0.048074108,0.3120015,0.15370655,0.06770155,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1119_0,0.12191711,0.096319735,0.07545944,0.051405776,0.32620478,0.15228936,0.058119867,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1120_0,0.124637425,0.10178402,0.077409044,0.056591973,0.23991248,0.14786902,0.0610941,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1121_0,0.12976983,0.10187717,0.070824996,0.05028271,0.20917624,0.1081935,0.04949817,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1122_0,0.1323584,0.1062329,0.079500236,0.062300008,0.28520456,0.171882,0.07226996,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1123_0,0.13664763,0.11311141,0.0900726,0.06949143,0.30274883,0.1549122,0.079063036,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
